107
0.628662 1.81046 0.258444
0.63662 2.0196 0.182817
0.660493 2.79979 0.122212
0.668451 2.99325 0.103962
0.676409 3.23507 0.0882682
0.692324 3.58957 0.124359
0.700282 3.76188 0.0753918
0.716197 4.10096 0.0416371
0.724155 4.28249 -0.0690369
0.81169 5.92541 0.0882816
0.819648 6.14869 0.0768552
0.843521 6.61826 0.13105
0.859437 6.85114 0.187917
0.907183 7.42597 0.107364
1.00268 9.35401 0.179632
1.01063 9.59819 0.216545
1.01859 9.72621 0.154226
1.02655 9.87522 0.263115
1.04246 9.65495 0.484069
1.05042 9.695 0.117474
1.20162 12.3845 0.0964558
1.20958 12.5479 0.20241
1.21754 12.689 0.224297
1.22549 12.9073 0.268994
1.23345 13.0402 0.446423
1.24141 13.04 0.473817
1.24937 13.1377 0.320698
1.2812 3.86093 -0.019528
1.28916 4.08086 -0.00440938
1.32099 4.93371 0.0958987
1.32894 14.549 0.0983637
1.32894 5.12213 0.0999937
1.3369 14.6108 0.0901972
1.3369 5.31819 0.105963
1.34486 14.7587 0.0354516
1.35282 14.9058 -0.0396159
1.36873 5.98852 0.150796
1.37669 15.1669 -0.0815114
1.37669 6.17968 0.141012
1.38465 15.3178 -0.0601313
1.38465 6.36469 0.14563
1.39261 15.4455 -0.0404389
1.39261 6.52925 0.154066
1.40056 15.6113 -0.021905
1.41648 7.06226 0.157318
1.42444 7.23456 0.165515
1.43239 7.3972 0.180642
1.44035 7.55271 0.2061
1.45627 16.8389 0.197531
1.46423 17.0145 0.135692
1.47218 17.2114 0.0514395
1.47218 8.18393 0.178558
1.48014 17.4605 0.17595
1.48014 8.35221 0.174218
1.4881 8.5235 0.165087
1.49606 8.69271 0.133618
1.55176 18.8718 0.331357
1.55972 19.0083 0.315544
1.56768 19.2695 0.334251
1.56768 10.1076 0.111151
1.57563 19.4588 0.341468
1.57563 10.2399 0.136336
1.58359 10.4148 0.165584
1.58359 19.6349 0.292017
1.59155 10.575 0.180898
1.59951 10.7249 0.174298
1.60746 20.22 0.478379
1.60746 10.8505 0.224675
1.61542 10.9796 0.256016
1.62338 11.1326 0.247946
1.63134 11.3066 0.243076
1.6393 11.514 0.281612
1.6393 18.4062 0.404929
1.6393 20.9998 0.447237
1.64725 11.7289 0.268402
1.64725 21.1439 0.488703
1.65521 21.4869 0.445392
1.65521 11.838 0.278656
1.66317 21.7086 0.416588
1.66317 12.0194 0.299466
1.67113 12.1998 0.377932
1.72683 13.1199 0.326463
1.77458 19.7135 0.348872
1.79049 14.255 0.357978
1.79845 14.3884 0.554748
1.80641 14.5964 0.30588
1.80641 20.2477 0.287256
1.81437 14.7887 0.233793
1.83824 13.678 -0.0947263
1.8462 14.0854 -0.0925801
1.88599 16.5877 0.412736
2.06106 2.94105 0.150638
2.07697 3.62441 0.464108
2.08095 23.9423 0.898477
2.09289 3.93217 -0.0865468
2.10085 4.28646 -0.208462
2.10482 4.41168 -0.136441
2.11278 4.69348 -0.233214
2.11676 4.72688 -0.150281
2.11676 24.3252 0.482699
2.12074 4.97303 -0.181802
2.12472 5.20579 -0.203239
2.1287 5.32971 -0.269973
2.13666 5.88503 -0.29212
2.14063 5.92227 -0.192196
2.14461 6.01807 -0.105515
2.14461 6.01807 -0.105515
