16
1.02655 21.9306 0.00672005
1.02655 17.4665 0.171196
1.08225 10.4843 0.351568
1.2812 27.1654 0.152371
1.2812 24.6825 0.0842198
1.2812 13.6585 0.0525383
1.2812 3.80535 -0.00935918
1.34486 14.8467 0.253024
1.34486 5.50688 0.0144885
1.48014 17.5319 0.432029
1.48014 8.55951 0.230772
1.65521 21.8888 0.488736
1.65521 12.2448 0.536338
1.70296 13.1777 0.381763
1.70296 23.1728 0.50298
1.70296 23.1728 0.50298
